Recipient,Armament category,Delivery year,Total TIV
Italy,Missiles,2018,15.0
Italy,Missiles,2019,17.4
Italy,Missiles,2020,18.6
Italy,Missiles,2021,18.0
Italy,Missiles,2022,15.6
Italy,Engines,2024,7.0
Italy,Engines,2023,7.0
Italy,Engines,2022,14.0
Italy,Other,1993,20.0
Italy,Other,1992,20.0
Italy,Artillery,1991,9.6
Italy,Artillery,1992,9.6
Italy,Artillery,1993,4.8
Italy,Artillery,1990,2.4
Italy,Engines,2020,7.5
Italy,Engines,2019,7.5
Italy,Engines,2018,7.5
Italy,Engines,2017,3.0
Italy,Engines,2016,7.5
Italy,Engines,2015,4.5
Italy,Engines,2014,6.0
Italy,Engines,2013,3.0
Italy,Engines,2012,1.5
Italy,Engines,2011,1.5
Italy,Engines,2021,7.5
Italy,Engines,2022,6.0
Italy,Engines,2023,6.0
Italy,Aircraft,2000,240.0
Italy,Aircraft,2001,160.0
Italy,Aircraft,2002,80.0
Italy,Aircraft,2003,160.0
Italy,Aircraft,2004,120.0
Italy,Aircraft,2005,40.0
Italy,Aircraft,2018,60.0
Italy,Aircraft,2019,60.0
Italy,Aircraft,2020,60.0
Italy,Aircraft,2021,60.0
Italy,Aircraft,2022,60.0
Italy,Aircraft,2023,180.0
Italy,Aircraft,2010,13.0
Italy,Missiles,2014,2.5
Italy,Missiles,2015,2.5
Jamaica,Aircraft,2008,0.7
Jamaica,Aircraft,2018,5.6
Jamaica,Aircraft,2019,2.8
Jamaica,Aircraft,2018,7.5
Jamaica,Aircraft,2018,5.0
Jamaica,Aircraft,2021,11.2
Jamaica,Aircraft,2021,5.4
Jamaica,Aircraft,2008,1.1
Jamaica,Aircraft,2007,3.3
Jamaica,Aircraft,2010,0.7
Jamaica,Aircraft,1998,10.0
Jamaica,Aircraft,1999,5.0
Jamaica,Engines,2021,0.18
Jamaica,Engines,2016,0.18
Jamaica,Engines,2015,0.18
Japan,Missiles,2020,3.0
Japan,Missiles,2021,5.4
Japan,Missiles,2022,5.4
Japan,Missiles,1998,1.8
Japan,Missiles,1997,8.1
Japan,Aircraft,2002,54.0
Japan,Aircraft,1990,144.0
Japan,Aircraft,1991,126.0
Japan,Aircraft,1992,126.0
Japan,Aircraft,1993,72.0
Japan,Aircraft,1995,36.0
Japan,Aircraft,1996,36.0
Japan,Aircraft,1998,36.0
Japan,Aircraft,2001,54.0
Japan,Aircraft,1997,36.0
Japan,Aircraft,1994,36.0
Japan,Aircraft,2007,54.0
Japan,Aircraft,2003,36.0
Japan,Aircraft,2005,108.0
Japan,Aircraft,2000,54.0
Japan,Aircraft,2008,36.0
Japan,Aircraft,1999,36.0
Japan,Aircraft,2006,72.0
Japan,Aircraft,2009,54.0
Japan,Aircraft,2004,54.0
Japan,Aircraft,2012,18.0
Japan,Aircraft,2011,18.0
Japan,Aircraft,2013,18.0
Japan,Aircraft,2014,54.0
Japan,Aircraft,2010,36.0
Japan,Aircraft,2015,18.0
Japan,Aircraft,2016,18.0
Japan,Aircraft,2017,18.0
Japan,Aircraft,2022,210.0
Japan,Aircraft,2024,315.0
Japan,Aircraft,2019,105.0
Japan,Aircraft,2020,210.0
Japan,Aircraft,2018,105.0
Japan,Air-defence systems,2007,55.0
Japan,Air-defence systems,2009,330.0
Japan,Air-defence systems,2010,220.0
Japan,Air-defence systems,2008,275.0
Japan,Missiles,2006,8.0
Japan,Missiles,2007,8.0
Japan,Missiles,2016,20.0
Japan,Missiles,2015,32.0
Japan,Missiles,2013,32.0
Japan,Missiles,2008,20.0
Japan,Missiles,2012,32.0
Japan,Missiles,2014,32.0
Japan,Missiles,2011,32.0
Japan,Missiles,2009,32.0
Japan,Missiles,2010,32.0
Japan,Missiles,2023,50.0
Japan,Missiles,2022,40.0
Japan,Missiles,2024,50.0
Japan,Missiles,2019,9.0
Japan,Missiles,2020,10.0
Japan,Missiles,2021,10.0
Japan,Missiles,2022,10.0
Japan,Missiles,2023,9.0
Japan,Aircraft,2008,150.0
Japan,Aircraft,2010,75.0
Japan,Aircraft,2009,75.0
Japan,Aircraft,2009,14.5
Japan,Aircraft,2008,14.5
Japan,Aircraft,2007,14.5
Japan,Aircraft,2006,14.5
Japan,Aircraft,2005,14.5
Japan,Aircraft,2004,14.5
Japan,Aircraft,2003,14.5
Japan,Aircraft,2002,14.5
Japan,Aircraft,2001,14.5
Japan,Aircraft,2000,29.0
Japan,Aircraft,1999,36.25
Japan,Aircraft,1998,21.75
Japan,Aircraft,1997,21.75
Japan,Aircraft,1996,21.75
Japan,Aircraft,1995,21.75
Japan,Aircraft,1993,50.75
Japan,Aircraft,1994,29.0
Japan,Aircraft,1992,29.0
Japan,Aircraft,1991,36.25
Japan,Aircraft,1990,7.25
Japan,Aircraft,2010,14.5
Japan,Aircraft,2011,14.5
Japan,Aircraft,2012,14.5
Japan,Aircraft,2013,7.25
Japan,Sensors,2023,30.0
Japan,Engines,2022,1.5
Japan,Engines,2023,1.5
Japan,Sensors,2018,5.0
Japan,Sensors,2020,5.0
Japan,Sensors,2019,5.0
Japan,Sensors,2017,5.0
Japan,Missiles,2023,19.2
Japan,Missiles,2024,9.6
Japan,Missiles,2023,150.0
Japan,Missiles,2022,150.0
Japan,Missiles,2021,150.0
Japan,Engines,2007,12.0
Japan,Engines,2009,6.0
Japan,Engines,2012,6.0
Japan,Engines,2010,6.0
Japan,Engines,2017,6.0
Japan,Engines,2022,6.0
Japan,Engines,2020,6.0
Japan,Aircraft,2013,21.75
Japan,Aircraft,2016,21.75
Japan,Aircraft,2018,36.25
Japan,Aircraft,2022,21.75
Japan,Aircraft,2023,36.25
Japan,Aircraft,2019,29.0
Japan,Missiles,2017,1.62
Japan,Missiles,2018,1.44
Japan,Missiles,2016,1.62
Japan,Engines,2018,0.12
Japan,Naval weapons,2012,20.0
Japan,Naval weapons,2013,20.0
Japan,Naval weapons,2014,40.0
Japan,Naval weapons,1998,20.0
Japan,Naval weapons,1996,20.0
Japan,Naval weapons,1993,20.0
Japan,Naval weapons,1995,20.0
Japan,Naval weapons,2007,20.0
Japan,Naval weapons,2008,20.0
Japan,Naval weapons,2011,20.0
Japan,Naval weapons,2009,20.0
Japan,Naval weapons,2006,20.0
Japan,Naval weapons,2005,20.0
Japan,Naval weapons,2004,20.0
Japan,Naval weapons,2003,40.0
Japan,Naval weapons,2018,20.0
Japan,Naval weapons,2019,20.0
Japan,Aircraft,1999,600.0
Japan,Naval weapons,1991,4.0
Japan,Naval weapons,1990,12.0
Japan,Aircraft,1994,4.3
Japan,Aircraft,1993,4.3
Japan,Engines,2002,6.5
Japan,Engines,2001,6.5
Japan,Engines,2000,6.5
Japan,Engines,1998,13.0
Japan,Engines,1997,13.0
Japan,Engines,1996,13.0
Japan,Engines,1992,13.0
Japan,Engines,1993,13.0
Japan,Engines,1994,13.0
Japan,Engines,1995,13.0
Japan,Engines,1999,9.75
Japan,Engines,1991,13.0
Japan,Engines,1990,13.0
Japan,Engines,1994,6.0
Japan,Engines,1993,6.0
Japan,Engines,1992,6.0
Japan,Engines,1991,6.0
Japan,Engines,1990,6.0
Japan,Engines,1995,6.0
Japan,Engines,1996,6.0
Japan,Engines,1997,4.5
Japan,Engines,1998,3.0
Japan,Naval weapons,2012,14.0
Japan,Naval weapons,2013,14.0
Japan,Naval weapons,2014,28.0
Japan,Air-defence systems,2019,165.0
Japan,Air-defence systems,2021,165.0
Japan,Air-defence systems,2020,220.0
Japan,Missiles,1990,70.0
Japan,Missiles,1991,70.0
Japan,Missiles,1992,70.0
Japan,Missiles,1990,21.6
Japan,Missiles,1991,21.6
Japan,Engines,2012,1.1
Japan,Engines,2011,1.1
Japan,Engines,2010,1.1
Japan,Engines,2009,1.1
Japan,Engines,2008,1.1
Japan,Engines,2007,1.1
Japan,Engines,2000,1.1
Japan,Engines,2001,1.1
Japan,Engines,2002,1.1
Japan,Engines,2003,1.1
Japan,Engines,2004,1.1
Japan,Engines,2005,1.1
Japan,Engines,2006,1.1
Japan,Engines,1999,1.1
Japan,Engines,1998,1.1
Japan,Engines,1997,1.1
Japan,Engines,1996,1.1
Japan,Engines,1995,1.1
Japan,Engines,1990,1.1
Japan,Engines,1991,1.1
Japan,Engines,1992,1.1
Japan,Engines,1993,1.1
Japan,Engines,1994,1.1
Japan,Engines,2013,1.1
Japan,Engines,2014,1.1
Japan,Engines,2015,1.1
Japan,Aircraft,2022,105.0
Japan,Engines,2014,0.12
Japan,Aircraft,2010,34.0
Japan,Aircraft,2008,119.0
Japan,Aircraft,2005,51.0
Japan,Aircraft,2007,119.0
Japan,Aircraft,2006,85.0
Japan,Aircraft,2009,119.0
Japan,Aircraft,2011,51.0
Japan,Aircraft,2015,119.0
Japan,Aircraft,2013,51.0
Japan,Aircraft,2016,85.0
Japan,Aircraft,2017,68.0
Japan,Aircraft,2018,68.0
Japan,Aircraft,2019,85.0
Japan,Aircraft,2020,102.0
Japan,Aircraft,2021,102.0
Japan,Aircraft,2022,102.0
Japan,Aircraft,2023,17.0
Japan,Missiles,2016,10.2
Japan,Missiles,2006,15.0
Japan,Missiles,2015,7.0
Japan,Missiles,2017,7.0
Japan,Naval weapons,2023,20.0
Japan,Naval weapons,2022,60.0
Japan,Naval weapons,2024,40.0
Japan,Naval weapons,2015,14.0
Japan,Naval weapons,2017,14.0
Japan,Missiles,2022,60.0
Japan,Missiles,2023,37.2
Japan,Missiles,2021,18.0
Japan,Artillery,1991,6.6
Japan,Artillery,1990,13.2
Japan,Artillery,1992,6.6
Japan,Aircraft,1992,669.0
Japan,Aircraft,1993,535.2
Japan,Aircraft,1994,133.8
Japan,Aircraft,1995,66.9
Japan,Aircraft,1996,66.9
Japan,Aircraft,1997,66.9
Japan,Aircraft,1991,602.1
Japan,Missiles,1990,18.0
Japan,Missiles,1991,27.0
Japan,Missiles,1992,29.7
Japan,Missiles,1993,29.7
Japan,Missiles,1994,29.7
Japan,Missiles,1995,29.7
Japan,Missiles,1996,29.7
Japan,Missiles,1997,29.7
Japan,Missiles,1998,16.2
Japan,Missiles,1995,1.5
Japan,Missiles,1993,1.5
Japan,Missiles,1994,1.5
Japan,Missiles,1998,1.5
Japan,Missiles,1996,1.5
Japan,Missiles,1997,1.5
Japan,Missiles,1990,1.5
Japan,Missiles,1991,1.5
Japan,Missiles,1992,1.5
Japan,Sensors,1990,5.0
Japan,Sensors,1991,5.0
Japan,Sensors,1992,5.0
Japan,Sensors,1997,5.0
Japan,Sensors,1993,5.0
Japan,Sensors,1994,5.0
Japan,Sensors,1995,5.0
Japan,Air-defence systems,1990,611.0
Japan,Air-defence systems,1991,564.0
Japan,Aircraft,1991,290.0
Japan,Aircraft,1990,495.0
Japan,Missiles,1990,18.7
Japan,Missiles,1991,17.17
Japan,Missiles,1992,17.0
Japan,Missiles,1993,17.0
Japan,Aircraft,2000,0.71
Japan,Aircraft,2001,0.71
Japan,Aircraft,1990,7.81
Japan,Aircraft,1991,9.23
Japan,Aircraft,1992,10.65
Japan,Aircraft,1993,10.65
Japan,Aircraft,1994,9.94
Japan,Aircraft,1995,9.23
Japan,Aircraft,1996,11.36
Japan,Aircraft,1997,9.23
Japan,Aircraft,1998,0.71
Japan,Aircraft,1999,0.71
Japan,Aircraft,1990,30.0
Japan,Missiles,1990,14.4
Japan,Missiles,1991,3.6
Japan,Missiles,1990,24.75
Japan,Missiles,1991,22.0
Japan,Missiles,1992,22.0
Japan,Aircraft,1999,8.56
Japan,Aircraft,1990,29.96
Japan,Aircraft,1991,38.52
Japan,Aircraft,1992,34.24
Japan,Aircraft,1993,25.68
Japan,Aircraft,1994,12.84
Japan,Aircraft,1995,8.56
Japan,Aircraft,1996,8.56
Japan,Aircraft,1997,8.56
Japan,Aircraft,1998,4.28
Japan,Aircraft,2000,4.28
Japan,Aircraft,1990,475.0
Japan,Aircraft,1991,475.0
Japan,Aircraft,1992,665.0
Japan,Aircraft,1993,522.5
Japan,Aircraft,1994,332.5
Japan,Aircraft,1995,380.0
Japan,Aircraft,1996,142.5
Japan,Aircraft,1997,285.0
Japan,Aircraft,1998,237.5
Japan,Aircraft,1999,190.0
Japan,Aircraft,1990,6.0
Japan,Missiles,1994,37.5
Japan,Missiles,1995,37.5
Japan,Missiles,1996,37.5
Japan,Missiles,1997,37.5
Japan,Missiles,1998,60.0
Japan,Missiles,1990,112.5
Japan,Missiles,1991,112.5
Japan,Missiles,1992,112.5
Japan,Missiles,1993,75.0
Japan,Engines,2018,14.0
Japan,Engines,2019,14.0
Japan,Naval weapons,2018,7.5
Japan,Naval weapons,2019,7.5
Japan,Naval weapons,2018,14.0
Japan,Naval weapons,2019,14.0
Japan,Missiles,2008,0.72
Japan,Missiles,2006,0.54
Japan,Missiles,2007,1.72
Japan,Missiles,2009,3.12
Japan,Missiles,2011,0.48
Japan,Missiles,2010,2.54
Japan,Missiles,2013,1.36
Japan,Missiles,2017,0.12
Japan,Sensors,2020,22.0
Japan,Sensors,2021,22.0
Japan,Sensors,2006,2.5
Japan,Sensors,1995,7.5
Japan,Sensors,1996,2.5
Japan,Sensors,1997,2.5
Japan,Sensors,1998,5.0
Japan,Sensors,1999,7.5
Japan,Sensors,2000,10.0
Japan,Sensors,2001,7.5
Japan,Sensors,2002,5.0
Japan,Sensors,2003,5.0
Japan,Sensors,2007,2.5
Japan,Sensors,2004,2.5
Japan,Sensors,2005,2.5
Japan,Sensors,2009,2.5
Japan,Sensors,2010,2.5
Japan,Sensors,2016,1.0
Japan,Aircraft,1998,29.0
Japan,Aircraft,1999,14.5
Japan,Aircraft,2000,29.0
Japan,Aircraft,2002,21.75
Japan,Aircraft,2003,21.75
Japan,Aircraft,2007,7.25
Japan,Aircraft,2001,21.75
Japan,Aircraft,2008,7.25
Japan,Aircraft,2009,7.25
Japan,Aircraft,2004,14.5
Japan,Aircraft,2006,14.5
Japan,Aircraft,2005,14.5
Japan,Aircraft,2010,7.25
Japan,Aircraft,2011,7.25
Japan,Aircraft,2012,21.75
Japan,Aircraft,2014,14.5
Japan,Aircraft,2013,14.5
Japan,Aircraft,2015,7.25
Japan,Aircraft,2016,7.25
Japan,Missiles,2011,30.0
Japan,Missiles,2010,40.0
Japan,Missiles,2008,30.0
Japan,Missiles,2009,40.0
Japan,Missiles,2012,10.0
Japan,Missiles,2013,10.0
Japan,Missiles,2014,10.0
Japan,Missiles,2015,10.0
Japan,Missiles,2016,10.0
Japan,Missiles,2017,10.0
Japan,Engines,2023,6.0
Japan,Naval weapons,1990,15.0
Japan,Naval weapons,1991,5.0
Japan,Aircraft,2016,36.96
Japan,Aircraft,2014,36.96
Japan,Aircraft,2015,36.96
Japan,Missiles,1991,89.1
Japan,Aircraft,2021,90.0
Japan,Aircraft,2022,90.0
Japan,Aircraft,2024,180.0
Japan,Aircraft,2021,2.85
Japan,Engines,2020,28.0
Japan,Engines,2021,28.0
Japan,Naval weapons,2020,20.0
Japan,Naval weapons,2021,20.0
Japan,Sensors,2020,7.0
Japan,Sensors,2021,7.0
Japan,Naval weapons,2020,7.5
Japan,Naval weapons,2021,7.5
Japan,Naval weapons,2020,14.0
Japan,Naval weapons,2021,14.0
Japan,Aircraft,1990,95.0
Japan,Aircraft,1991,95.0
Japan,Aircraft,1990,20.96
Japan,Aircraft,1991,20.96
Japan,Naval weapons,2023,7.0
Japan,Naval weapons,2022,21.0
Japan,Naval weapons,2024,14.0
Japan,Aircraft,2001,119.0
Japan,Aircraft,2005,17.0
Japan,Aircraft,2004,102.0
Japan,Aircraft,1991,136.0
Japan,Aircraft,1992,204.0
Japan,Aircraft,1993,187.0
Japan,Aircraft,1994,119.0
Japan,Aircraft,1995,119.0
Japan,Aircraft,1996,102.0
Japan,Aircraft,1997,102.0
Japan,Aircraft,1998,102.0
Japan,Aircraft,1999,119.0
Japan,Aircraft,2000,119.0
Japan,Aircraft,2002,102.0
Japan,Aircraft,2003,102.0
Japan,Artillery,2000,10.8
Japan,Artillery,2001,10.8
Japan,Artillery,1995,10.8
Japan,Artillery,1996,10.8
Japan,Artillery,1997,10.8
Japan,Artillery,1998,10.8
Japan,Artillery,1999,10.8
Japan,Artillery,2002,10.8
Japan,Artillery,2004,10.8
Japan,Artillery,2006,7.2
Japan,Artillery,2005,7.2
Japan,Artillery,2003,7.2
Japan,Aircraft,1992,34.06
Japan,Aircraft,1993,34.06
Japan,Aircraft,1994,34.06
Japan,Aircraft,1995,34.06
Japan,Aircraft,1995,95.0
Japan,Aircraft,1996,95.0
Japan,Aircraft,1998,95.0
Japan,Missiles,1996,5.76
Japan,Missiles,1997,5.76
Japan,Missiles,1998,5.76
Japan,Missiles,1999,5.76
Japan,Missiles,2000,5.76
Japan,Missiles,2001,5.76
Japan,Missiles,2002,5.76
Japan,Missiles,2003,5.76
Japan,Missiles,2004,5.76
Japan,Missiles,2005,5.76
Japan,Missiles,2006,5.4
Japan,Aircraft,1994,45.0
Japan,Aircraft,1997,45.0
Japan,Aircraft,1998,45.0
Japan,Aircraft,1999,45.0
Japan,Aircraft,1998,9.25
Japan,Aircraft,1999,27.75
Japan,Aircraft,2000,37.0
Japan,Aircraft,2001,27.75
Japan,Aircraft,2002,18.5
Japan,Aircraft,2003,18.5
Japan,Aircraft,2004,9.25
Japan,Aircraft,2005,9.25
Japan,Aircraft,2006,9.25
Japan,Aircraft,2007,9.25
Japan,Aircraft,2009,9.25
Japan,Aircraft,2010,9.25
Japan,Aircraft,2008,46.5
Japan,Aircraft,2006,15.5
Japan,Aircraft,2007,31.0
Japan,Aircraft,2010,15.5
Japan,Aircraft,2009,15.5
Japan,Aircraft,2011,15.5
Japan,Aircraft,2012,15.5
Japan,Aircraft,2014,15.5
Japan,Aircraft,2015,15.5
Japan,Aircraft,2016,15.5
Japan,Missiles,2010,56.0
Japan,Missiles,2007,7.0
Japan,Missiles,2008,63.0
Japan,Missiles,2009,126.0
Japan,Naval weapons,2008,7.5
Japan,Naval weapons,2007,7.5
Japan,Missiles,2013,3.9
Japan,Engines,2004,9.0
Japan,Engines,2003,9.0
Japan,Engines,2002,9.0
Japan,Engines,1995,1.5
Japan,Engines,1993,3.0
Japan,Sensors,2007,12.5
Japan,Sensors,2008,12.5
Japan,Sensors,2009,25.0
Japan,Sensors,2010,25.0
Japan,Sensors,2011,25.0
Japan,Sensors,2012,25.0
Japan,Sensors,2013,25.0
Japan,Sensors,2014,25.0
Japan,Sensors,2015,25.0
Japan,Missiles,2010,7.2
Japan,Sensors,2002,8.0
Japan,Sensors,2003,8.0
Japan,Aircraft,2012,3.2
Japan,Aircraft,2011,0.8
Japan,Aircraft,2013,4.0
Japan,Aircraft,2014,3.2
Japan,Aircraft,2015,0.8
Japan,Missiles,2012,6.0
Japan,Missiles,2011,6.0
Japan,Missiles,2014,5.84
Japan,Missiles,2010,4.0
Japan,Missiles,2013,6.0
Japan,Aircraft,2001,2.85
Japan,Aircraft,2002,2.85
Japan,Aircraft,2003,2.85
Japan,Aircraft,1999,5.7
Japan,Aircraft,2004,2.85
Japan,Aircraft,2009,5.7
Japan,Missiles,1996,0.17
Japan,Missiles,2003,4.0
Japan,Missiles,2006,19.2
Japan,Engines,2015,28.0
Japan,Engines,2017,28.0
Japan,Engines,2007,28.0
Japan,Engines,2008,28.0
Japan,Engines,2009,28.0
Japan,Engines,2011,28.0
Japan,Engines,1993,28.0
Japan,Engines,1995,42.0
Japan,Engines,1996,42.0
Japan,Engines,1997,14.0
Japan,Engines,1998,28.0
Japan,Engines,1999,28.0
Japan,Engines,2000,28.0
Japan,Engines,2001,14.0
Japan,Engines,2002,28.0
Japan,Engines,2003,28.0
Japan,Engines,2004,14.0
Japan,Engines,2005,14.0
Japan,Engines,2006,14.0
Japan,Armoured vehicles,2014,4.8
Japan,Armoured vehicles,2017,18.0
Japan,Armoured vehicles,2018,14.4
Japan,Armoured vehicles,2016,1.2
Japan,Sensors,2010,3.0
Japan,Sensors,2009,3.0
Japan,Sensors,2008,9.0
Japan,Sensors,2006,3.0
Japan,Sensors,2007,6.0
Japan,Sensors,2011,3.0
Japan,Sensors,2012,3.0
Japan,Sensors,2014,3.0
Japan,Sensors,2015,3.0
Japan,Sensors,2016,3.0
Japan,Engines,2014,4.36
Japan,Armoured vehicles,2019,13.2
Japan,Armoured vehicles,2018,8.4
Japan,Armoured vehicles,2020,2.4
Japan,Aircraft,1990,5.7
Japan,Aircraft,1992,5.7
Japan,Aircraft,1994,5.7
Japan,Aircraft,1996,5.7
Japan,Naval weapons,1994,42.0
Japan,Naval weapons,1993,56.0
Japan,Naval weapons,1992,28.0
Japan,Naval weapons,1991,28.0
Japan,Naval weapons,1990,21.0
Japan,Naval weapons,1995,28.0
Japan,Naval weapons,1996,28.0
Japan,Naval weapons,2000,28.0
Japan,Missiles,1990,49.5
Japan,Naval weapons,1990,42.0
Japan,Naval weapons,1991,14.0
Japan,Missiles,1990,9.28
Japan,Missiles,1991,9.28
Japan,Missiles,1990,44.1
Japan,Naval weapons,1998,14.0
Japan,Missiles,1993,12.6
Japan,Aircraft,1992,220.95
Japan,Aircraft,1990,56.0
Japan,Aircraft,1990,5.7
Japan,Missiles,1992,12.6
Japan,Missiles,1995,5.4
Japan,Missiles,1993,27.0
Japan,Missiles,1994,22.5
Japan,Aircraft,1993,147.3
Japan,Sensors,1993,22.0
Japan,Sensors,1995,22.0
Japan,Sensors,1996,22.0
Japan,Sensors,1998,22.0
Japan,Sensors,1997,5.0
Japan,Aircraft,1994,21.6
Japan,Aircraft,1995,7.2
Japan,Aircraft,1996,3.6
Japan,Aircraft,1999,3.6
Japan,Aircraft,1998,600.0
Japan,Missiles,1993,13.8
Japan,Missiles,1995,5.7
Japan,Sensors,1993,13.5
Japan,Sensors,1995,13.5
Japan,Sensors,1996,13.5
Japan,Sensors,1998,13.5
Japan,Missiles,1993,35.1
Japan,Missiles,1992,35.1
Japan,Missiles,1995,5.4
Japan,Missiles,1996,9.0
Japan,Missiles,1995,16.8
Japan,Aircraft,1996,28.0
Japan,Air-defence systems,1995,47.0
Japan,Aircraft,1996,23.0
Japan,Aircraft,1997,23.0
Japan,Aircraft,2000,23.0
Japan,Aircraft,1999,23.0
Japan,Aircraft,1998,23.0
Japan,Naval weapons,2004,14.0
Japan,Naval weapons,2003,42.0
Japan,Naval weapons,2002,42.0
Japan,Naval weapons,2001,14.0
Japan,Naval weapons,2000,28.0
Japan,Naval weapons,1999,28.0
Japan,Naval weapons,1998,14.0
Japan,Naval weapons,1997,14.0
Japan,Naval weapons,1996,14.0
Japan,Naval weapons,2005,14.0
Japan,Naval weapons,2006,21.0
Japan,Naval weapons,2007,21.0
Japan,Naval weapons,1993,14.0
Japan,Naval weapons,1995,14.0
Japan,Naval weapons,1996,14.0
Japan,Sensors,1995,22.0
Japan,Ships,2001,27.8
Japan,Ships,2002,27.8
Japan,Ships,1997,27.8
Japan,Missiles,2001,4.8
Japan,Missiles,2001,8.0
Japan,Missiles,2003,8.0
Japan,Missiles,2000,1.5
Japan,Missiles,1998,7.2
Japan,Missiles,1997,9.9
Japan,Missiles,2003,4.8
Japan,Sensors,2004,32.0
Japan,Sensors,2005,32.0
Japan,Sensors,2006,48.0
Japan,Sensors,2007,48.0
Japan,Sensors,2008,48.0
Japan,Missiles,2001,2.75
Japan,Missiles,2003,4.8
Japan,Missiles,2002,2.0
Japan,Missiles,2003,2.0
Japan,Missiles,2004,4.8
Japan,Sensors,2008,22.0
Japan,Sensors,2007,22.0
Japan,Missiles,2004,2.5
Japan,Missiles,2003,2.5
Japan,Sensors,2007,13.5
Japan,Sensors,2008,13.5
Japan,Aircraft,2021,20.0
Japan,Aircraft,2024,60.0
Japan,Aircraft,2023,20.0
Japan,Aircraft,2022,80.0
Japan,Engines,2006,26.0
Japan,Engines,2000,32.5
Japan,Engines,2002,32.5
Japan,Engines,2001,45.5
Japan,Engines,2009,26.0
Japan,Engines,2005,26.0
Japan,Engines,2007,19.5
Japan,Engines,2004,39.0
Japan,Engines,2003,39.0
Japan,Engines,2011,19.5
Japan,Engines,2010,19.5
Japan,Engines,2008,19.5
Japan,Engines,2012,13.0
Japan,Missiles,2009,2.0
Japan,Missiles,2006,2.0
Japan,Missiles,2008,4.0
Japan,Missiles,2007,4.0
Japan,Air-defence systems,2013,55.0
Japan,Missiles,2008,13.2
Japan,Aircraft,2024,55.0
Japan,Aircraft,2023,275.0
Japan,Aircraft,2022,385.0
Japan,Aircraft,2021,330.0
Japan,Aircraft,2020,220.0
Japan,Aircraft,2019,330.0
Japan,Aircraft,2018,330.0
Japan,Aircraft,2017,220.0
Japan,Aircraft,2016,55.0
Japan,Missiles,2020,2.0
Japan,Missiles,2021,2.0
Japan,Missiles,2022,2.0
Japan,Missiles,2023,2.0
Japan,Missiles,2024,2.0
Japan,Aircraft,2023,25.0
Japan,Aircraft,2022,25.0
Japan,Aircraft,2024,25.0
Japan,Naval weapons,2023,7.5
Japan,Naval weapons,2022,22.5
Japan,Naval weapons,2024,15.0
Japan,Engines,2021,12.0
Japan,Engines,2020,24.0
Japan,Engines,2019,36.0
Japan,Engines,2018,36.0
Japan,Engines,2017,24.0
Japan,Engines,2016,24.0
Japan,Engines,2022,12.0
Japan,Missiles,2020,16.8
Japan,Missiles,2021,16.8
Japan,Engines,2019,1.5
Japan,Engines,2020,1.5
Japan,Aircraft,1990,45.56
Japan,Aircraft,1992,91.12
Japan,Aircraft,1994,22.78
Japan,Aircraft,2013,0.16
Japan,Missiles,2007,12.0
Japan,Missiles,2005,5.4
Japan,Missiles,2022,13.75
Japan,Missiles,2024,13.75
Japan,Missiles,2023,13.75
Japan,Aircraft,2009,11.4
Japan,Aircraft,2008,5.7
Japan,Engines,2017,4.0
Japan,Engines,2019,4.0
Japan,Engines,2020,4.0
Japan,Engines,2022,4.0
Japan,Engines,2023,4.0
Japan,Naval weapons,2012,7.5
Japan,Naval weapons,2013,7.5
Japan,Naval weapons,2014,15.0
Japan,Aircraft,2021,80.0
Japan,Aircraft,2022,80.0
Japan,Aircraft,2023,200.0
Japan,Aircraft,2024,120.0
Japan,Aircraft,2019,120.0
Japan,Aircraft,2018,80.0
Jordan,Aircraft,2023,4.5
Jordan,Aircraft,2024,4.5
Jordan,Aircraft,2014,1.0
Jordan,Aircraft,2015,1.0
Jordan,Aircraft,2016,0.75
Jordan,Aircraft,2015,7.8
Jordan,Aircraft,2016,13.0
Jordan,Armoured vehicles,2017,15.0
Jordan,Armoured vehicles,2018,15.0
Jordan,Missiles,2018,1.5
Jordan,Missiles,2019,3.5
Jordan,Aircraft,2018,23.0
Jordan,Aircraft,2019,115.0
Jordan,Sensors,2014,5.0
Jordan,Missiles,2015,0.25
Jordan,Missiles,2016,0.75
Jordan,Missiles,2015,4.0
Jordan,Aircraft,2017,87.0
Jordan,Missiles,2014,0.3
Jordan,Missiles,2017,8.0
Jordan,Missiles,2018,3.52
Jordan,Missiles,2012,11.52
Jordan,Missiles,2013,11.52
Jordan,Missiles,2014,11.52
Jordan,Armoured vehicles,2013,7.2
Jordan,Armoured vehicles,2013,4.9
Jordan,Armoured vehicles,2014,20.0
Jordan,Aircraft,2016,14.85
Jordan,Missiles,2006,5.1
Jordan,Missiles,2007,5.1
Jordan,Armoured vehicles,2014,7.98
Jordan,Artillery,2012,13.2
Jordan,Aircraft,2007,58.0
Jordan,Missiles,2018,3.96
Jordan,Aircraft,1994,5.2
Jordan,Missiles,2013,12.0
Jordan,Missiles,2015,15.0
Jordan,Missiles,2016,24.0
Jordan,Armoured vehicles,2017,4.5
Jordan,Sensors,2015,2.0
Jordan,Sensors,2016,2.0
Jordan,Missiles,2016,1.0
Jordan,Missiles,2017,1.0
Jordan,Missiles,2018,1.0
Jordan,Armoured vehicles,2015,15.0
Jordan,Sensors,2002,11.0
Jordan,Sensors,2017,11.0
Jordan,Sensors,2018,11.0
